,Gene Name,SGI75460067_x,SGI75460067_y,SGI75460068,SGI75460075,SGI75460076,SGI75460103,SGI75460104
32772,RNU6-195P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32773,RNU6-196P,0.011517,0.011517,0.011517,0.011517,0.011517,0.011517,0.011517
32774,RNU6-197P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32775,RNU6-198P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32776,RNU6-199P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32777,RNU6-19P,0.008811,0.008811,0.008811,0.008811,0.008811,0.008811,0.008811
32778,RNU6-2,20.805828,20.805828,20.805828,20.805828,20.805828,20.805828,20.805828
32779,RNU6-200P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32780,RNU6-201P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32781,RNU6-202P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32782,RNU6-203P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32783,RNU6-204P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32784,RNU6-205P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32785,RNU6-206P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32786,RNU6-207P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32787,RNU6-208P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32788,RNU6-209P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32789,RNU6-20P,0.314312,0.314312,0.314312,0.314312,0.314312,0.314312,0.314312
32790,RNU6-210P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32791,RNU6-211P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32792,RNU6-212P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32793,RNU6-213P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32794,RNU6-214P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32795,RNU6-215P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32796,RNU6-216P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32797,RNU6-217P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32798,RNU6-218P,0.021783,0.021783,0.021783,0.021783,0.021783,0.021783,0.021783
32799,RNU6-219P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32800,RNU6-21P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32801,RNU6-220P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32802,RNU6-221P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32803,RNU6-222P,0.022359,0.022359,0.022359,0.022359,0.022359,0.022359,0.022359
32804,RNU6-223P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32805,RNU6-224P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32806,RNU6-225P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32807,RNU6-226P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32808,RNU6-227P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32809,RNU6-228P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32810,RNU6-229P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32811,RNU6-22P,0.768519,0.768519,0.768519,0.768519,0.768519,0.768519,0.768519
32812,RNU6-230P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32813,RNU6-231P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32814,RNU6-232P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32815,RNU6-233P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32816,RNU6-234P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32817,RNU6-235P,0.144287,0.144287,0.144287,0.144287,0.144287,0.144287,0.144287
32818,RNU6-236P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32819,RNU6-237P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32820,RNU6-238P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32821,RNU6-239P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32822,RNU6-23P,0.01688,0.01688,0.01688,0.01688,0.01688,0.01688,0.01688
32823,RNU6-240P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32824,RNU6-241P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32825,RNU6-242P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32826,RNU6-243P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32827,RNU6-244P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32828,RNU6-245P,0.007481,0.007481,0.007481,0.007481,0.007481,0.007481,0.007481
32829,RNU6-246P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32830,RNU6-247P,0.00855,0.00855,0.00855,0.00855,0.00855,0.00855,0.00855
32831,RNU6-248P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32832,RNU6-249P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32833,RNU6-24P,0.360816,0.360816,0.360816,0.360816,0.360816,0.360816,0.360816
32834,RNU6-250P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32835,RNU6-251P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32836,RNU6-252P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32837,RNU6-253P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32838,RNU6-254P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32839,RNU6-255P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32840,RNU6-256P,0.004126,0.004126,0.004126,0.004126,0.004126,0.004126,0.004126
32841,RNU6-257P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32842,RNU6-258P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32843,RNU6-259P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32844,RNU6-25P,1.603269,1.603269,1.603269,1.603269,1.603269,1.603269,1.603269
32845,RNU6-260P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32846,RNU6-261P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32847,RNU6-262P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32848,RNU6-263P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32849,RNU6-264P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32850,RNU6-266P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32851,RNU6-267P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32852,RNU6-268P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32853,RNU6-269P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32854,RNU6-26P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32855,RNU6-270P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32856,RNU6-271P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32857,RNU6-272P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32858,RNU6-273P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32859,RNU6-274P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32860,RNU6-275P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32861,RNU6-276P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32862,RNU6-277P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32863,RNU6-278P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32864,RNU6-279P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32865,RNU6-27P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32866,RNU6-280P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32867,RNU6-281P,0.008512,0.008512,0.008512,0.008512,0.008512,0.008512,0.008512
32868,RNU6-282P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32869,RNU6-283P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32870,RNU6-284P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32871,RNU6-285P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32872,RNU6-286P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32873,RNU6-287P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32874,RNU6-288P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32875,RNU6-289P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32876,RNU6-28P,0.053148,0.053148,0.053148,0.053148,0.053148,0.053148,0.053148
32877,RNU6-290P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32878,RNU6-291P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32879,RNU6-293P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32880,RNU6-294P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32881,RNU6-295P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32882,RNU6-296P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32883,RNU6-297P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32884,RNU6-298P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32885,RNU6-299P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32886,RNU6-29P,36.346188,36.346188,36.346188,36.346188,36.346188,36.346188,36.346188
32887,RNU6-300P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32888,RNU6-301P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32889,RNU6-302P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32890,RNU6-303P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32891,RNU6-304P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32892,RNU6-306P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32893,RNU6-307P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32894,RNU6-308P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32895,RNU6-309P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32896,RNU6-30P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32897,RNU6-310P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32898,RNU6-311P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32899,RNU6-312P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32900,RNU6-313P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32901,RNU6-314P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32902,RNU6-315P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32903,RNU6-316P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32904,RNU6-317P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32905,RNU6-318P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32906,RNU6-319P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32907,RNU6-31P,2.436344,2.436344,2.436344,2.436344,2.436344,2.436344,2.436344
32908,RNU6-320P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32909,RNU6-321P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32910,RNU6-322P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32911,RNU6-323P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32912,RNU6-324P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32913,RNU6-325P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32914,RNU6-326P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32915,RNU6-327P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32916,RNU6-328P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32917,RNU6-329P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32918,RNU6-32P,10.873755,10.873755,10.873755,10.873755,10.873755,10.873755,10.873755
32919,RNU6-330P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32920,RNU6-331P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32921,RNU6-332P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32922,RNU6-333P,0.008271,0.008271,0.008271,0.008271,0.008271,0.008271,0.008271
32923,RNU6-334P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32924,RNU6-335P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32925,RNU6-336P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32926,RNU6-337P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32927,RNU6-338P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32928,RNU6-339P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32929,RNU6-33P,7.736103,7.736103,7.736103,7.736103,7.736103,7.736103,7.736103
32930,RNU6-340P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32931,RNU6-341P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32932,RNU6-342P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32933,RNU6-343P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32934,RNU6-344P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32935,RNU6-345P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32936,RNU6-346P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32937,RNU6-347P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32938,RNU6-348P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32939,RNU6-349P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32940,RNU6-34P,0.670183,0.670183,0.670183,0.670183,0.670183,0.670183,0.670183
32941,RNU6-351P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32942,RNU6-352P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32943,RNU6-353P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32944,RNU6-354P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32945,RNU6-355P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32946,RNU6-356P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32947,RNU6-358P,0.05718,0.05718,0.05718,0.05718,0.05718,0.05718,0.05718
32948,RNU6-359P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32949,RNU6-35P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32950,RNU6-360P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32951,RNU6-361P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32952,RNU6-362P,0.024355,0.024355,0.024355,0.024355,0.024355,0.024355,0.024355
32953,RNU6-363P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32954,RNU6-364P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32955,RNU6-365P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32956,RNU6-366P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32957,RNU6-367P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32958,RNU6-368P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32959,RNU6-369P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32960,RNU6-36P,4.608096,4.608096,4.608096,4.608096,4.608096,4.608096,4.608096
32961,RNU6-370P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32962,RNU6-371P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32963,RNU6-373P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32964,RNU6-374P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32965,RNU6-375P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32966,RNU6-376P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32967,RNU6-377P,0.010745,0.010745,0.010745,0.010745,0.010745,0.010745,0.010745
32968,RNU6-378P,0.03812,0.03812,0.03812,0.03812,0.03812,0.03812,0.03812
32969,RNU6-379P,0.00281,0.00281,0.00281,0.00281,0.00281,0.00281,0.00281
32970,RNU6-37P,55.761253,55.761253,55.761253,55.761253,55.761253,55.761253,55.761253
32971,RNU6-380P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32972,RNU6-381P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32973,RNU6-382P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32974,RNU6-383P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32975,RNU6-384P,0.00843,0.00843,0.00843,0.00843,0.00843,0.00843,0.00843
32976,RNU6-386P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32977,RNU6-387P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32978,RNU6-388P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32979,RNU6-389P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32980,RNU6-38P,0.022387,0.022387,0.022387,0.022387,0.022387,0.022387,0.022387
32981,RNU6-390P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32982,RNU6-391P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32983,RNU6-392P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32984,RNU6-393P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32985,RNU6-394P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32986,RNU6-395P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32987,RNU6-396P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32988,RNU6-397P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32989,RNU6-398P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32990,RNU6-399P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32991,RNU6-39P,0.55688,0.55688,0.55688,0.55688,0.55688,0.55688,0.55688
32992,RNU6-3P,262.422882,262.422882,262.422882,262.422882,262.422882,262.422882,262.422882
32993,RNU6-400P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32994,RNU6-401P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32995,RNU6-402P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32996,RNU6-403P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32997,RNU6-405P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32998,RNU6-406P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32999,RNU6-407P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000,RNU6-408P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33001,RNU6-409P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33002,RNU6-40P,0.003417,0.003417,0.003417,0.003417,0.003417,0.003417,0.003417
33003,RNU6-410P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33004,RNU6-411P,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388
33005,RNU6-412P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33006,RNU6-413P,0.013063,0.013063,0.013063,0.013063,0.013063,0.013063,0.013063
33007,RNU6-414P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33008,RNU6-415P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33009,RNU6-416P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33010,RNU6-417P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33011,RNU6-418P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33012,RNU6-419P,0.310492,0.310492,0.310492,0.310492,0.310492,0.310492,0.310492
33013,RNU6-41P,0.040638,0.040638,0.040638,0.040638,0.040638,0.040638,0.040638
33014,RNU6-420P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33015,RNU6-421P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33016,RNU6-422P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33017,RNU6-424P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33018,RNU6-425P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33019,RNU6-426P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33020,RNU6-428P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33021,RNU6-429P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33022,RNU6-42P,22.295607,22.295607,22.295607,22.295607,22.295607,22.295607,22.295607
33023,RNU6-430P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33024,RNU6-431P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33025,RNU6-432P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33026,RNU6-433P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33027,RNU6-434P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33028,RNU6-435P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33029,RNU6-436P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33030,RNU6-437P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33031,RNU6-438P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33032,RNU6-439P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33033,RNU6-43P,0.050674,0.050674,0.050674,0.050674,0.050674,0.050674,0.050674
33034,RNU6-440P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33035,RNU6-441P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33036,RNU6-442P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33037,RNU6-443P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33038,RNU6-444P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33039,RNU6-445P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33040,RNU6-446P,0.100695,0.100695,0.100695,0.100695,0.100695,0.100695,0.100695
33041,RNU6-447P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33042,RNU6-448P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33043,RNU6-449P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33044,RNU6-44P,0.052146,0.052146,0.052146,0.052146,0.052146,0.052146,0.052146
33045,RNU6-450P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33046,RNU6-451P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33047,RNU6-452P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33048,RNU6-453P,0.134542,0.134542,0.134542,0.134542,0.134542,0.134542,0.134542
33049,RNU6-454P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33050,RNU6-455P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33051,RNU6-456P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33052,RNU6-457P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33053,RNU6-458P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33054,RNU6-45P,1.313629,1.313629,1.313629,1.313629,1.313629,1.313629,1.313629
33055,RNU6-460P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33056,RNU6-461P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33057,RNU6-462P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33058,RNU6-463P,0.003741,0.003741,0.003741,0.003741,0.003741,0.003741,0.003741
33059,RNU6-464P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33060,RNU6-465P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33061,RNU6-466P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33062,RNU6-467P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33063,RNU6-468P,0.018266,0.018266,0.018266,0.018266,0.018266,0.018266,0.018266
33064,RNU6-469P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33065,RNU6-46P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33066,RNU6-470P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33067,RNU6-471P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33068,RNU6-472P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33069,RNU6-473P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33070,RNU6-474P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33071,RNU6-475P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33072,RNU6-476P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33073,RNU6-477P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33074,RNU6-478P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33075,RNU6-479P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33076,RNU6-47P,0.062215,0.062215,0.062215,0.062215,0.062215,0.062215,0.062215
33077,RNU6-480P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33078,RNU6-481P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33079,RNU6-482P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33080,RNU6-483P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33081,RNU6-484P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33082,RNU6-485P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33083,RNU6-486P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33084,RNU6-487P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33085,RNU6-488P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33086,RNU6-489P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33087,RNU6-48P,0.199482,0.199482,0.199482,0.199482,0.199482,0.199482,0.199482
33088,RNU6-490P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33089,RNU6-491P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33090,RNU6-492P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33091,RNU6-493P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33092,RNU6-494P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33093,RNU6-495P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33094,RNU6-496P,0.159561,0.159561,0.159561,0.159561,0.159561,0.159561,0.159561
33095,RNU6-497P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33096,RNU6-498P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33097,RNU6-499P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33098,RNU6-49P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33099,RNU6-4P,0.771426,0.771426,0.771426,0.771426,0.771426,0.771426,0.771426
33100,RNU6-500P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33101,RNU6-501P,0.006576,0.006576,0.006576,0.006576,0.006576,0.006576,0.006576
33102,RNU6-502P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33103,RNU6-503P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33104,RNU6-504P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33105,RNU6-505P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33106,RNU6-506P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33107,RNU6-507P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33108,RNU6-508P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33109,RNU6-509P,0.059374,0.059374,0.059374,0.059374,0.059374,0.059374,0.059374
33110,RNU6-50P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33111,RNU6-510P,0.110183,0.110183,0.110183,0.110183,0.110183,0.110183,0.110183
33112,RNU6-511P,0.003924,0.003924,0.003924,0.003924,0.003924,0.003924,0.003924
33113,RNU6-512P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33114,RNU6-513P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33115,RNU6-514P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33116,RNU6-516P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33117,RNU6-517P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33118,RNU6-518P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
